,treated,age,educ,black,married,nodegree,re74,re75,re78,hisp,age2,age3,educ2,re742,re752
789,-1,53,9,0,1,1,22537.4453125,19845.7265625,14005.892578125,0,2809,148877,81,507936448.0,393852864.0
14822,-1,35,13,0,0,0,9537.7109375,0.0,11269.142578125,0,1225,42875,169,90967928.0,0.0
13990,-1,24,12,1,1,0,9631.755859375,3227.95166015625,10812.525390625,0,576,13824,144,92770720.0,10419672.0
15120,-1,20,10,0,0,1,14077.33203125,15557.9033203125,13094.134765625,0,400,8000,100,198171280.0,242048352.0
10670,-1,26,18,0,1,0,8477.7470703125,19319.37109375,25037.12109375,0,676,17576,324,71872192.0,373238112.0
15243,-1,27,13,0,0,0,16406.900390625,3426.67749023438,5344.93701171875,0,729,19683,169,269186368.0,11742119.0
14423,-1,40,12,0,0,0,21495.115234375,11946.822265625,25564.669921875,0,1600,64000,144,462039968.0,142726560.0
15405,-1,27,12,1,1,0,12882.1796875,22386.193359375,25564.669921875,0,729,19683,144,165950560.0,501141664.0
9944,-1,32,10,0,1,1,16806.58984375,15668.9033203125,19305.01953125,0,1024,32768,100,282461472.0,245514528.0
3772,-1,31,15,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,961,29791,225,668859712.0,637236736.0
6849,-1,32,12,0,0,0,18407.3125,17788.64453125,20089.693359375,0,1024,32768,144,338829152.0,316435872.0
12670,-1,33,12,0,0,0,11769.3154296875,21675.435546875,25564.669921875,0,1089,35937,144,138516784.0,469824512.0
7454,-1,34,12,0,1,0,12594.1669921875,11529.677734375,11811.46875,0,1156,39304,144,158613040.0,132933472.0
15031,-1,25,12,0,1,0,2266.87158203125,4361.2255859375,3020.47314453125,1,625,15625,144,5138707.0,19020288.0
15090,-1,32,5,0,0,1,12243.4580078125,11164.451171875,13265.5517578125,0,1024,32768,25,149902256.0,124644968.0
6970,-1,31,14,0,0,0,2188.5009765625,4937.70947265625,2358.45166015625,0,961,29791,196,4789536.5,24380974.0
7686,-1,32,12,0,1,0,16986.84375,7981.25830078125,7707.82177734375,0,1024,32768,144,288552864.0,63700484.0
6714,-1,17,12,0,0,0,946.3258666992192,1378.54833984375,0.0,1,289,4913,144,895532.625,1900395.5
8585,-1,23,12,0,1,0,16093.41796875,12612.822265625,25297.201171875,0,529,12167,144,258998096.0,159083280.0
4898,-1,41,16,0,1,0,16334.4072265625,0.0,0.0,0,1681,68921,256,266812864.0,0.0
9557,-1,27,12,0,0,0,10985.609375,5460.48388671875,21132.966796875,0,729,19683,144,120683616.0,29816884.0
959,-1,55,12,0,1,0,25860.36328125,21802.548828125,25564.669921875,0,3025,166375,144,668758400.0,475351136.0
13367,-1,23,16,0,0,0,4520.0283203125,0.0,25564.669921875,0,529,12167,256,20430656.0,0.0
11393,-1,26,12,0,1,0,7480.48046875,8475.38671875,0.0,0,676,17576,144,55957588.0,71832184.0
4210,-1,17,9,0,0,1,562.3095703125,179.032257080078,263.03533935546903,0,289,4913,81,316192.0625,32052.548828125
4751,-1,42,6,0,1,1,18822.67578125,11117.9033203125,19133.603515625,0,1764,74088,36,354293120.0,123607776.0
12510,-1,23,11,0,1,1,25862.322265625,23311.791015625,140.384017944336,0,529,12167,121,668859712.0,543439616.0
2532,-1,28,13,0,1,0,20693.775390625,25243.548828125,25564.669921875,0,784,21952,169,428232352.0,637236736.0
6390,-1,27,14,0,1,0,19175.34375,20889.484375,25564.669921875,0,729,19683,196,367693792.0,436370560.0
899,-1,55,16,0,1,0,25862.322265625,24627.677734375,25564.669921875,0,3025,166375,256,668859712.0,606522496.0
14063,-1,20,9,0,1,1,16522.49609375,15676.064453125,17122.41796875,0,400,8000,81,272992864.0,245738992.0
11977,-1,16,9,0,1,1,0.0,0.0,6374.91259765625,0,256,4096,81,0.0,0.0
3731,-1,54,9,0,1,1,0.0,0.0,0.0,0,2916,157464,81,0.0,0.0
3769,-1,39,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1521,59319,256,668859712.0,637236736.0
8572,-1,24,14,0,1,0,20521.361328125,13040.7099609375,15984.568359375,0,576,13824,196,421126272.0,170060112.0
8382,-1,24,16,0,1,0,12766.58203125,25128.966796875,25564.669921875,0,576,13824,256,162985616.0,631464960.0
4448,-1,50,10,0,1,1,18372.044921875,17253.337890625,19081.8828125,0,2500,125000,100,337532032.0,297677664.0
11435,-1,26,10,0,1,1,19173.384765625,20563.64453125,25564.669921875,0,676,17576,100,367618688.0,422863488.0
14548,-1,19,12,0,0,0,1524.3095703125,1797.48388671875,0.0,0,361,6859,144,2323519.75,3230948.25
14258,-1,20,12,1,0,0,5117.60498046875,11171.61328125,12986.2607421875,0,400,8000,144,26189880.0,124804944.0
7863,-1,39,10,0,1,1,18808.9609375,25243.548828125,25564.669921875,0,1521,59319,100,353777024.0,637236736.0
553,-1,48,12,0,1,0,18861.861328125,16990.162109375,8938.767578125,0,2304,110592,144,355769824.0,288665600.0
3840,-1,39,13,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1521,59319,169,668859712.0,637236736.0
13709,-1,27,12,0,0,0,5078.41943359375,9866.4677734375,25564.669921875,0,729,19683,144,25790344.0,97347184.0
10451,-1,28,18,0,1,0,11685.0673828125,18889.693359375,106.39631652832001,0,784,21952,324,136540800.0,356820512.0
8433,-1,21,12,0,1,0,10783.8046875,12838.4033203125,18739.05078125,1,441,9261,144,116290440.0,164824592.0
3804,-1,31,14,0,1,0,0.0,0.0,22199.88671875,0,961,29791,196,0.0,0.0
239,-1,54,13,0,1,0,22611.8984375,19672.064453125,21264.486328125,0,2916,157464,169,511297952.0,386990112.0
1479,-1,43,12,0,1,0,14328.1181640625,3453.5322265625,18781.904296875,0,1849,79507,144,205294976.0,11926885.0
353,-1,53,6,0,1,1,15983.6982421875,17999.90234375,18162.73828125,0,2809,148877,36,255478608.0,323996480.0
9486,-1,46,4,0,1,1,13951.9384765625,16426.208984375,25564.669921875,0,2116,97336,16,194656592.0,269820352.0
523,-1,48,14,0,1,0,0.0,0.0,7236.42724609375,0,2304,110592,196,0.0,0.0
11841,-1,23,16,0,0,0,2358.95727539062,0.0,3270.208984375,0,529,12167,256,5564679.5,0.0
13617,-1,33,12,1,1,0,18799.1640625,18705.291015625,20306.91796875,0,1089,35937,144,353408576.0,349887904.0
1352,-1,31,12,0,1,0,23136.982421875,21711.2421875,13033.548828125,0,961,29791,144,535319968.0,471378048.0
3729,-1,55,11,0,0,1,14874.75390625,14902.6455078125,14413.7451171875,0,3025,166375,121,221258304.0,222088848.0
3745,-1,31,16,0,1,0,17267.017578125,25243.548828125,13617.25,0,961,29791,256,298149888.0,637236736.0
4975,-1,35,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1225,42875,144,668859712.0,637236736.0
7146,-1,20,12,0,0,0,5139.15673828125,12503.61328125,11467.158203125,1,400,8000,144,26410932.0,156340352.0
5462,-1,32,16,0,1,0,25274.541015625,24731.515625,25564.669921875,0,1024,32768,256,638802432.0,611647872.0
2530,-1,26,17,0,1,0,21716.513671875,17967.677734375,12749.8251953125,0,676,17576,289,471606976.0,322837440.0
15360,-1,29,11,1,1,1,8371.947265625,10732.9833984375,0.0,0,841,24389,121,70089504.0,115196936.0
2996,-1,46,13,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2116,97336,169,668859712.0,637236736.0
14232,-1,17,11,0,0,1,1712.3991699218802,4649.4677734375,5597.62841796875,0,289,4913,121,2932311.0,21617550.0
68,-1,52,15,0,1,0,0.0,0.0,0.0,0,2704,140608,225,0.0,0.0
14833,-1,19,9,0,1,1,14608.29296875,12304.88671875,10165.28125,1,361,6859,81,213402224.0,151410240.0
15788,-1,24,4,0,1,1,8426.806640625,17034.919921875,25279.46875,1,576,13824,16,71011072.0,290188512.0
7077,-1,21,14,0,0,0,7543.17724609375,6165.87109375,25564.669921875,0,441,9261,196,56899524.0,38017968.0
5798,-1,31,12,0,1,0,17652.994140625,17962.306640625,18663.6875,0,961,29791,144,311628192.0,322644448.0
4028,-1,16,8,0,0,1,0.0,0.0,11951.8525390625,0,256,4096,64,0.0,0.0
6519,-1,27,12,0,1,0,16902.59375,18835.984375,22267.861328125,0,729,19683,144,285697664.0,354794304.0
13310,-1,27,18,0,0,0,9375.091796875,9900.4833984375,15736.310546875,0,729,19683,324,87892344.0,98019568.0
2941,-1,42,12,0,1,0,25862.322265625,25243.548828125,0.0,0,1764,74088,144,668859712.0,637236736.0
6550,-1,27,12,0,1,0,1906.36657714844,0.0,23622.9375,0,729,19683,144,3634233.5,0.0
10951,-1,26,16,0,1,0,4235.93505859375,0.0,0.0,0,676,17576,256,17943146.0,0.0
11082,-1,27,14,0,1,0,217.478622436523,1639.93542480469,0.0,0,729,19683,196,47296.953125,2689388.25
5353,-1,40,12,0,1,0,19921.82421875,15869.4189453125,24973.580078125,0,1600,64000,144,396879072.0,251838464.0
6778,-1,18,12,0,0,0,858.1588745117191,0.0,682.709655761719,0,324,5832,144,736436.625,0.0
4241,-1,47,12,0,1,0,12844.953125,3922.5966796875,0.0,0,2209,103823,144,164992816.0,15386765.0
7477,-1,41,6,0,1,1,12378.6474609375,14215.1611328125,15739.265625,1,1681,68921,36,153230912.0,202070800.0
1843,-1,35,14,0,1,0,17329.71484375,18748.2578125,20775.357421875,0,1225,42875,196,300319008.0,351497184.0
14315,-1,23,12,0,1,0,4954.98583984375,2771.41943359375,0.0,0,529,12167,144,24551884.0,7680765.5
6529,-1,27,12,0,1,0,0.0,13980.62890625,4408.05859375,0,729,19683,144,0.0,195457984.0
2816,-1,37,11,0,1,1,15536.9853515625,15935.6611328125,25564.669921875,0,1369,50653,121,241397920.0,253945296.0
7493,-1,33,18,0,1,0,21185.552734375,21582.337890625,24317.46875,0,1089,35937,324,448827648.0,465797312.0
2471,-1,51,7,0,1,1,15703.5234375,15980.4189453125,12271.041015625,0,2601,132651,49,246600656.0,255373792.0
634,-1,51,12,0,1,0,22641.287109375,25243.548828125,25016.43359375,0,2601,132651,144,512627872.0,637236736.0
3235,-1,49,12,0,1,0,25862.322265625,25222.064453125,0.0,0,2401,117649,144,668859712.0,636152512.0
4440,-1,53,10,0,1,1,20603.650390625,18137.7578125,7394.5439453125,0,2809,148877,100,424510400.0,328978272.0
14155,-1,29,14,0,1,0,25723.212890625,25243.548828125,25564.669921875,0,841,24389,196,661683712.0,637236736.0
1238,-1,54,12,0,1,0,15805.4052734375,15352.0166015625,14644.2705078125,0,2916,157464,144,249810832.0,235684416.0
5707,-1,31,14,0,1,0,25862.322265625,13108.7421875,25564.669921875,0,961,29791,196,668859712.0,171839120.0
11618,-1,19,13,0,0,0,3793.140625,5646.67724609375,3748.99243164062,0,361,6859,169,14387916.0,31884964.0
1893,-1,49,12,0,1,0,21881.091796875,21736.306640625,19210.4453125,0,2401,117649,144,478782176.0,472467040.0
7555,-1,36,16,0,0,0,25862.322265625,5195.51611328125,4606.07373046875,0,1296,46656,256,668859712.0,26993388.0
9527,-1,47,14,0,0,0,25862.322265625,21632.466796875,15715.6220703125,0,2209,103823,196,668859712.0,467963616.0
4652,-1,42,12,0,1,0,11259.90625,10786.693359375,11761.2255859375,0,1764,74088,144,126785488.0,116352752.0
7802,-1,31,13,0,1,0,0.0,0.0,0.0,0,961,29791,169,0.0,0.0
4770,-1,36,12,0,1,0,25862.322265625,25243.548828125,0.0,0,1296,46656,144,668859712.0,637236736.0
8663,-1,26,14,0,1,0,20956.318359375,22993.11328125,25564.669921875,0,676,17576,196,439167264.0,528683264.0
8218,-1,29,12,0,1,0,20901.458984375,20728.35546875,24746.009765625,0,841,24389,144,436870976.0,429664736.0
2647,-1,43,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1849,79507,144,668859712.0,637236736.0
1253,-1,54,12,0,1,0,0.0,0.0,0.0,0,2916,157464,144,0.0,0.0
8552,-1,27,14,0,1,0,20482.17578125,20586.919921875,25564.669921875,0,729,19683,196,419519520.0,423821280.0
3976,-1,29,18,0,1,0,16113.009765625,25243.548828125,25564.669921875,0,841,24389,324,259629088.0,637236736.0
9802,-1,33,11,0,1,1,22850.9296875,24930.2421875,25564.669921875,0,1089,35937,121,522164992.0,621516992.0
11745,-1,37,6,0,1,1,13779.5234375,8321.4189453125,1015.1981811523399,1,1369,50653,36,189875264.0,69246016.0
3044,-1,36,12,0,1,0,19322.2890625,19553.90234375,19647.8515625,0,1296,46656,144,373350848.0,382355104.0
2588,-1,38,12,0,1,0,13360.240234375,7220.37109375,10780.015625,0,1444,54872,144,178496016.0,52133760.0
15203,-1,28,13,0,0,0,5260.63134765625,3790.11279296875,9253.5234375,0,784,21952,169,27674242.0,14364955.0
14620,-1,42,6,0,1,1,2425.572265625,2832.29028320312,1907.74499511719,1,1764,74088,36,5883401.0,8021868.0
3684,-1,32,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1024,32768,144,668859712.0,637236736.0
14912,-1,17,11,0,0,1,0.0,0.0,1690.51916503906,0,289,4913,121,0.0,0.0
3084,-1,49,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2401,117649,324,668859712.0,637236736.0
4743,-1,36,13,0,1,0,21922.236328125,25243.548828125,25564.669921875,0,1296,46656,169,480584448.0,637236736.0
9466,-1,22,12,0,0,0,12237.580078125,10274.6611328125,13572.9189453125,0,484,10648,144,149758368.0,105568664.0
6317,-1,28,12,0,1,0,4849.185546875,19614.7734375,25564.669921875,0,784,21952,144,23514600.0,384739328.0
13285,-1,28,16,0,0,0,144.985748291016,6740.564453125,23665.791015625,0,784,21952,256,21020.8671875,45435208.0
8017,-1,30,12,0,1,0,25862.322265625,24196.208984375,18619.35546875,0,900,27000,144,668859712.0,585456512.0
8513,-1,28,12,0,1,0,23311.35546875,21000.484375,0.0,0,784,21952,144,543419264.0,441020352.0
4613,-1,51,12,0,0,0,19302.697265625,18263.080078125,18300.166015625,0,2601,132651,144,372594112.0,333540096.0
7000,-1,20,13,0,0,0,1992.57434082031,3321.04833984375,19938.96484375,0,400,8000,169,3970352.5,11029362.0
8253,-1,29,10,0,1,1,7784.1669921875,17384.033203125,15702.322265625,0,841,24389,100,60593256.0,302204608.0
2336,-1,44,12,0,1,0,0.0,0.0,0.0,0,1936,85184,144,0.0,0.0
2001,-1,45,16,0,1,0,25862.322265625,25243.548828125,21722.580078125,0,2025,91125,256,668859712.0,637236736.0
3755,-1,44,13,0,1,0,10096.1015625,11023.0166015625,9284.5556640625,0,1936,85184,169,101931264.0,121506896.0
12998,-1,20,13,0,0,0,0.0,0.0,0.0,0,400,8000,169,0.0,0.0
12067,-1,42,16,0,1,0,9551.42578125,4808.806640625,1616.6328125,0,1764,74088,256,91229736.0,23124622.0
3356,-1,45,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2025,91125,256,668859712.0,637236736.0
1591,-1,53,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2809,148877,144,668859712.0,637236736.0
6806,-1,47,8,0,1,1,0.0,0.0,0.0,1,2209,103823,64,0.0,0.0
14492,-1,18,10,0,0,1,0.0,0.0,5049.3916015625,0,324,5832,100,0.0,0.0
13877,-1,34,10,0,1,1,17807.775390625,12945.822265625,6386.734375,0,1156,39304,100,317116864.0,167594320.0
2306,-1,39,16,0,1,0,24451.650390625,24060.14453125,24565.7265625,0,1521,59319,256,597883200.0,578890560.0
15969,-1,34,11,1,1,1,5458.51708984375,6065.61279296875,15669.8125,0,1156,39304,121,29795408.0,36791660.0
414,-1,55,12,0,1,0,17368.900390625,16630.306640625,20920.17578125,0,3025,166375,144,301678688.0,276567104.0
9751,-1,34,7,0,1,1,18546.419921875,15162.2421875,18906.033203125,0,1156,39304,49,343969696.0,229893584.0
4564,-1,19,13,0,0,0,1161.84521484375,5415.7255859375,8055.08740234375,0,361,6859,169,1349884.25,29330084.0
15604,-1,23,12,0,1,0,11422.525390625,17509.35546875,7261.54833984375,0,529,12167,144,130474088.0,306577536.0
11754,-1,36,14,0,1,0,9602.3662109375,20354.177734375,25564.669921875,0,1296,46656,196,92205440.0,414292544.0
14292,-1,22,8,0,1,1,6012.98974609375,3063.24194335938,4928.21826171875,0,484,10648,64,36156044.0,9383451.0
1990,-1,41,8,0,1,1,3518.84326171875,8221.1611328125,13436.9677734375,0,1681,68921,64,12382258.0,67587488.0
2264,-1,48,8,0,1,1,7251.24658203125,8529.0966796875,6315.80322265625,0,2304,110592,64,52580576.0,72745488.0
3917,-1,39,12,0,1,0,25862.322265625,25243.548828125,0.0,0,1521,59319,144,668859712.0,637236736.0
7406,-1,49,8,0,1,1,0.0,0.0,0.0,1,2401,117649,64,0.0,0.0
6420,-1,23,12,0,1,0,14718.0126953125,12492.87109375,15836.7958984375,0,529,12167,144,216619904.0,156071824.0
15814,-1,50,6,1,0,1,16058.150390625,13522.306640625,21172.8671875,0,2500,125000,36,257864192.0,182852784.0
13299,-1,28,16,0,0,0,1257.84924316406,5469.435546875,13497.5546875,0,784,21952,256,1582184.75,29914726.0
248,-1,54,12,0,1,0,15196.0732421875,14188.306640625,1052.14135742188,0,2916,157464,144,230920640.0,201308048.0
8299,-1,22,12,0,1,0,21085.62890625,19197.62890625,0.0,0,484,10648,144,444603744.0,368548960.0
6731,-1,47,5,0,1,1,20113.83203125,20030.12890625,17871.625,0,2209,103823,25,404566240.0,401206080.0
3764,-1,39,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1521,59319,256,668859712.0,637236736.0
8794,-1,25,13,0,1,0,12866.5048828125,10971.0966796875,16971.689453125,0,625,15625,169,165546944.0,120364960.0
14377,-1,26,18,0,1,0,19008.806640625,18753.62890625,25564.669921875,1,676,17576,324,361334720.0,351698592.0
10209,-1,29,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,841,24389,324,668859712.0,637236736.0
9598,-1,35,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1225,42875,144,668859712.0,637236736.0
7295,-1,35,12,0,1,0,17643.197265625,18053.61328125,22294.4609375,0,1225,42875,144,311282400.0,325932960.0
10972,-1,25,16,0,1,0,21120.896484375,25243.548828125,25564.669921875,0,625,15625,256,446092256.0,637236736.0
5339,-1,40,13,0,1,0,21518.626953125,19086.62890625,15516.12890625,0,1600,64000,169,463051296.0,364299392.0
4005,-1,30,12,0,1,0,25862.322265625,25243.548828125,22454.0546875,0,900,27000,144,668859712.0,637236736.0
3072,-1,46,8,0,1,1,10711.3115234375,11168.0322265625,10240.6455078125,0,2116,97336,64,114732192.0,124724944.0
7409,-1,50,10,0,0,1,23671.861328125,25243.548828125,23883.017578125,0,2500,125000,100,560356992.0,637236736.0
4938,-1,26,12,0,0,0,10693.677734375,12718.451171875,8931.3798828125,0,676,17576,144,114354744.0,161759008.0
181,-1,55,10,0,1,1,0.0,0.0,0.0,0,3025,166375,100,0.0,0.0
8149,-1,29,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,841,24389,196,668859712.0,637236736.0
15036,-1,47,8,0,1,1,15129.4580078125,15420.048828125,0.0,1,2209,103823,64,228900496.0,237777904.0
6083,-1,28,16,0,1,0,20364.619140625,25214.90234375,25564.669921875,0,784,21952,256,414717728.0,635791296.0
9581,-1,35,11,0,1,1,20874.029296875,21018.38671875,23955.42578125,0,1225,42875,121,435725088.0,441772576.0
13829,-1,43,9,0,0,1,25821.177734375,15758.4189453125,19568.0546875,0,1849,79507,81,666733248.0,248327760.0
11169,-1,27,11,0,1,1,16187.4619140625,16567.64453125,16407.197265625,0,729,19683,121,262033920.0,274486848.0
6165,-1,29,12,0,1,0,0.0,0.0,0.0,0,841,24389,144,0.0,0.0
15904,-1,23,14,1,0,0,0.0,55.5,0.0,0,529,12167,196,0.0,3080.25
4122,-1,17,10,0,0,1,0.0,2724.87084960938,4759.75732421875,0,289,4913,100,0.0,7424921.0
2014,-1,50,12,0,0,0,14616.1298828125,14510.564453125,15926.9375,0,2500,125000,144,213631248.0,210556480.0
5254,-1,45,10,0,1,1,22031.955078125,5687.85498046875,25564.669921875,0,2025,91125,100,485407040.0,32351694.0
14878,-1,21,10,0,1,1,13589.474609375,11305.88671875,6519.7294921875,0,441,9261,100,184673824.0,127823072.0
3054,-1,36,12,0,1,0,88.1670074462891,657.048400878906,951.655883789062,0,1296,46656,144,7773.42138671875,431712.59375
5958,-1,16,9,0,0,1,0.0,134.27420043945298,141.861755371094,0,256,4096,81,0.0,18029.560546875
10829,-1,25,17,0,1,0,6493.01025390625,2178.82250976562,0.0,0,625,15625,289,42159184.0,4747267.5
13604,-1,28,12,0,0,0,13515.0224609375,12890.322265625,13674.8818359375,0,784,21952,144,182655840.0,166160416.0
8519,-1,28,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,784,21952,144,668859712.0,637236736.0
10593,-1,29,12,0,1,0,21910.48046875,24122.806640625,0.0,0,841,24389,144,480069152.0,581909824.0
581,-1,54,12,0,1,0,0.0,0.0,0.0,0,2916,157464,144,0.0,0.0
15182,-1,27,18,0,0,0,0.0,0.0,15183.640625,0,729,19683,324,0.0,0.0
7851,-1,44,7,0,1,1,18291.71484375,16979.419921875,21713.71484375,0,1936,85184,49,334586816.0,288300704.0
14670,-1,32,11,1,1,1,15680.0126953125,17745.677734375,13397.0693359375,0,1024,32768,121,245862800.0,314909088.0
2729,-1,55,12,1,1,0,21175.755859375,18665.90234375,25564.669921875,0,3025,166375,144,448412640.0,348415904.0
5427,-1,40,9,0,1,1,25537.083984375,21666.484375,21870.353515625,0,1600,64000,81,652142656.0,469436544.0
4346,-1,47,5,0,1,1,25862.322265625,17376.87109375,17273.146484375,0,2209,103823,25,668859712.0,301955648.0
10814,-1,26,17,0,1,0,0.0,0.0,0.0,0,676,17576,289,0.0,0.0
4892,-1,21,3,0,0,1,0.0,0.0,22031.42578125,0,441,9261,9,0.0,0.0
8331,-1,17,14,0,0,0,1780.97351074219,6615.24169921875,10748.9833984375,0,289,4913,196,3171866.75,43761424.0
15223,-1,28,12,0,0,0,10813.193359375,10996.1611328125,0.0,0,784,21952,144,116925152.0,120915560.0
14741,-1,45,12,1,0,0,11708.578125,12698.7578125,14393.056640625,0,2025,91125,144,137090800.0,161258448.0
4429,-1,50,11,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,2500,125000,121,668859712.0,637236736.0
7116,-1,36,12,0,1,0,0.0,13534.8388671875,21490.578125,0,1296,46656,144,0.0,183191856.0
8821,-1,24,12,0,1,0,0.0,0.0,0.0,0,576,13824,144,0.0,0.0
5607,-1,54,10,0,1,1,10041.2421875,14231.2744140625,9314.1103515625,0,2916,157464,100,100826544.0,202529168.0
6271,-1,17,11,0,0,1,1408.712890625,46.54838562011721,8139.31787109375,0,289,4913,121,1984472.0,2166.75219726562
4920,-1,35,13,0,1,0,25862.322265625,11950.4033203125,25564.669921875,0,1225,42875,169,668859712.0,142812144.0
5184,-1,34,11,0,1,1,8765.759765625,11982.62890625,15572.2822265625,0,1156,39304,121,76838544.0,143583392.0
378,-1,46,12,0,1,0,14098.8837890625,14009.2744140625,14271.8828125,0,2116,97336,144,198778528.0,196259776.0
14513,-1,49,14,1,1,0,2660.68432617188,7655.41943359375,9259.4345703125,0,2401,117649,196,7079241.0,58605448.0
6527,-1,27,12,0,1,0,0.0,0.0,11573.5546875,0,729,19683,144,0.0,0.0
4104,-1,28,13,0,1,0,22182.818359375,25243.548828125,25564.669921875,0,784,21952,169,492077440.0,637236736.0
7762,-1,31,16,0,1,0,23258.45703125,25243.548828125,25564.669921875,0,961,29791,256,540955840.0,637236736.0
12841,-1,18,12,0,0,0,5039.234375,2701.5966796875,0.0,1,324,5832,144,25393884.0,7298624.5
3022,-1,46,12,0,1,0,13007.572265625,7467.435546875,0.0,0,2116,97336,144,169196944.0,55762592.0
14823,-1,18,12,1,0,0,570.146667480469,637.3548583984381,8066.9091796875,0,324,5832,144,325067.21875,406221.21875
4399,-1,37,17,0,1,0,20625.201171875,19990.7421875,23194.396484375,0,1369,50653,289,425398912.0,399629760.0
5742,-1,31,11,0,1,1,17819.53125,17772.533203125,17624.845703125,0,961,29791,121,317535680.0,315862944.0
5876,-1,20,12,0,1,0,10803.3974609375,12039.9189453125,14135.9326171875,0,400,8000,144,116713400.0,144959648.0
15317,-1,39,12,1,1,0,17611.849609375,6586.5966796875,0.0,0,1521,59319,144,310177248.0,43383256.0
2893,-1,51,12,0,0,0,25862.322265625,25243.548828125,25564.669921875,0,2601,132651,144,668859712.0,637236736.0
14126,-1,16,8,0,0,1,0.0,0.0,527.548400878906,0,256,4096,64,0.0,0.0
12301,-1,30,10,0,1,1,17082.84765625,25243.548828125,25564.669921875,0,900,27000,100,291823680.0,637236736.0
2805,-1,53,8,0,1,1,24396.791015625,20391.7734375,25564.669921875,0,2809,148877,64,595203392.0,415824416.0
2986,-1,46,14,0,1,0,391.853363037109,0.0,0.0,0,2116,97336,196,153549.0625,0.0
5739,-1,51,9,0,1,1,25862.322265625,23537.37109375,25564.669921875,0,2601,132651,81,668859712.0,554007808.0
8338,-1,28,14,0,1,0,25862.322265625,21258.291015625,25564.669921875,0,784,21952,196,668859712.0,451914944.0
13284,-1,28,16,0,0,0,13771.6865234375,12457.064453125,15053.6005859375,0,784,21952,256,189659344.0,155178448.0
9660,-1,34,17,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1156,39304,289,668859712.0,637236736.0
2775,-1,50,12,0,1,0,22676.5546875,23250.919921875,22799.84375,0,2500,125000,144,514226144.0,540605248.0
4545,-1,37,12,0,1,0,21234.533203125,19605.822265625,22901.806640625,0,1369,50653,144,450905408.0,384388256.0
33,-1,44,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1936,85184,256,668859712.0,637236736.0
8307,-1,22,12,0,1,0,25064.900390625,23449.64453125,25549.892578125,0,484,10648,144,628249216.0,549885824.0
4568,-1,19,11,0,0,1,4868.77783203125,12820.5,10788.8818359375,0,361,6859,121,23704998.0,164365216.0
7599,-1,32,18,0,1,0,1279.40124511719,3441.0,3391.38256835938,0,1024,32768,324,1636867.5,11840481.0
6935,-1,19,12,0,0,0,6871.1484375,4626.193359375,19316.841796875,0,361,6859,144,47212680.0,21401664.0
14436,-1,17,10,0,0,1,0.0,0.0,11713.9384765625,1,289,4913,100,0.0,0.0
9977,-1,19,12,0,1,0,4974.57861328125,4946.6611328125,2525.43481445312,0,361,6859,144,24746432.0,24469456.0
1365,-1,39,12,0,1,0,25862.322265625,25243.548828125,25094.751953125,0,1521,59319,144,668859712.0,637236736.0
1073,-1,52,12,0,1,0,23103.673828125,21457.015625,25564.669921875,0,2704,140608,144,533779744.0,460403520.0
883,-1,36,12,0,1,0,21736.10546875,25243.548828125,25564.669921875,0,1296,46656,144,472458272.0,637236736.0
9837,-1,40,9,0,1,1,14878.671875,14859.677734375,17409.09765625,0,1600,64000,81,221374880.0,220810016.0
11367,-1,47,9,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,2209,103823,81,668859712.0,637236736.0
656,-1,39,12,0,1,0,0.0,0.0,0.0,0,1521,59319,144,0.0,0.0
12389,-1,16,9,0,0,1,480.020355224609,1083.14514160156,9283.078125,1,256,4096,81,230419.546875,1173203.375
1140,-1,40,15,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1600,64000,225,668859712.0,637236736.0
8479,-1,28,12,0,1,0,13305.380859375,13332.5322265625,13874.375,0,784,21952,144,177033152.0,177756416.0
11376,-1,30,4,0,1,1,14733.6865234375,14750.4677734375,22754.033203125,1,900,27000,16,217081520.0,217576304.0
6941,-1,19,12,0,0,0,1297.03466796875,4490.12890625,10988.375,0,361,6859,144,1682298.875,20161258.0
13574,-1,25,16,0,0,0,5809.22607421875,8693.806640625,12791.201171875,0,625,15625,256,33747108.0,75582272.0
